,loss,val_loss,accuracy,val_accuracy
30,0.18854539780091847,0.18297208284522282,0.9567901234567902,0.9554719650205762
31,0.18247241474718714,0.17685759177914373,0.9574652777777778,0.9581725823045267
32,0.18018056093542664,0.17398050252670122,0.9556455761807445,0.9576646092006699
33,0.17370052742982597,0.16577810168634227,0.9587834362139918,0.9627507716539956
34,0.16929040901332235,0.1601164710742456,0.9580825618755671,0.9605516975308642
35,0.16405890277996965,0.15636617346923537,0.9582754631101349,0.9635095164609053
36,0.15894350817296732,0.15114100105723235,0.9600758746327687,0.9617798355381184
37,0.1531459637630133,0.14699027632121686,0.961548353909465,0.9639981997356494
38,0.15129642553412864,0.14834353600632508,0.9619663065843621,0.9659850823045267
39,0.14588470438135015,0.13811580367662288,0.9620949074074074,0.9653163581718633
40,0.147106522579252,0.14275339104756407,0.9606802983539094,0.9589506174311225
41,0.13690127205456235,0.13760482783548136,0.9649562757201646,0.966820987654321
42,0.1338199022927402,0.14139176365524653,0.9659529320987654,0.9664673353909465
43,0.13213633210877332,0.1297224792709321,0.9661136831275721,0.9667631174311225
44,0.12732246331104036,0.11833634153928285,0.9667888374485597,0.9721579218106996
45,0.12756344255964452,0.1237756914072076,0.9654449589949086,0.9671231996375347
46,0.12045797664258215,0.11403770859778663,0.9688143004115226,0.9703253600823045
47,0.12010851615863573,0.11197690374444051,0.9679783950617284,0.9699138375957317
48,0.11560349848596647,0.1135621058290878,0.9683963477366255,0.9677854938271605
49,0.11326888589947312,0.1053985595365856,0.969945987801493,0.9730259773662552
50,0.10849754987552823,0.10687082469340706,0.9707754629629629,0.9683063273076657
51,0.10904979248964247,0.10825122860662731,0.9691358024691358,0.9682998971193416
52,0.1043183559958091,0.12195973665503318,0.9714506172839507,0.954443158436214
53,0.1065511303290786,0.10285468103647723,0.970068158436214,0.9707175927397645
54,0.10152254203035507,0.09454030382596416,0.9713348765922672,0.9748263888888888
55,0.10179095088270466,0.10382152672228499,0.9721000515875012,0.9696180555555556
56,0.10125031398892893,0.09319858467627945,0.9720293209876543,0.9767232510288066
57,0.09788549013834431,0.10247989179788794,0.9735403806584362,0.9654385288065843
58,0.09350594297174072,0.08769787312964353,0.9746720680484066,0.9758873456790124
59,0.09701400396601899,0.0888854585388683,0.9721900720164609,0.975244341563786
60,0.09079139751723274,0.08542390971793314,0.9761445473251029,0.9780092592592593
61,0.08782574933773452,0.08328480643714652,0.9768518518518519,0.979494598912604
62,0.08762284760735163,0.0830606097133194,0.9761766975308642,0.9773341049382716
63,0.08899956573674708,0.08739614758042642,0.9753729423868313,0.9739583333333334
64,0.08671758400559916,0.09002166997196744,0.9760545268961431,0.9795846193415638
65,0.08378652672555466,0.07827088815531859,0.9770769032921811,0.9796810699588477
66,0.08465801559603263,0.08315320318342481,0.9760480967078189,0.9776556069958847
67,0.08532631708454694,0.07736426155722927,0.9749871399176955,0.9804526748971193
68,0.08418309890929564,0.07662750257815353,0.9770447530864198,0.9801376030278304
69,0.07988444943394926,0.08801418178764636,0.9775334363611637,0.9681134260730979
70,0.08802770602482336,0.08068577358077583,0.9705889919167193,0.9775913065843621
71,0.09907105370374863,0.0808759341284694,0.9704861111111112,0.978272891093674
72,0.08010949803815212,0.07549548027998626,0.9782343106995884,0.9831211419753086
73,0.07846818390635797,0.07605293906703899,0.9795524691358025,0.9800668724279835
74,0.0744020917257409,0.07192467129310218,0.9813528806584362,0.9817386831275721
75,0.07505466247077096,0.0730500450442112,0.9800668724279835,0.9841499485596708
76,0.07381080936471866,0.07066446456889557,0.9814814814814815,0.9815779320987654
77,0.07301121758519377,0.07123465153078239,0.9811599794238683,0.9822530864197531
78,0.07004377098347793,0.0655996622632683,0.9836355452674898,0.9855002572016461
79,0.07469059355986217,0.07382607066030365,0.9798739711934157,0.9819058643447028
80,0.07357615239366337,0.07562003957314624,0.9809027777777778,0.9807741769547325
81,0.06952915751517064,0.06721324963426148,0.9821244855967078,0.9827031893004116
82,0.07523146291635165,0.07104791818884175,0.9802340536451144,0.9816486626986123
83,0.07102503640186271,0.06672076933055257,0.9800668724279835,0.9824781378600823
84,0.06778294386135207,0.06815913963465044,0.9827031893004116,0.9831211419753086
85,0.07037996949911608,0.06730432821430052,0.9818672839506173,0.9852430555555556
86,0.07068046265561517,0.06656375674170599,0.9811921296296297,0.9826710390946503
87,0.07123587306190297,0.07073163850531902,0.9816100823045267,0.9774305555555556
88,0.06791490698884789,0.07663653274315865,0.981835133744856,0.982960390946502
89,0.0659313723866525,0.06572578122279772,0.9826388888888888,0.9787808641975309
90,0.06721140685732718,0.06171381124391109,0.9814171810699589,0.9847929526748971
91,0.06810447242524889,0.06536673440180198,0.9810635288065843,0.9857253086419753
92,0.06668573241190287,0.060678487463467164,0.982445987654321,0.985789609053498
93,0.06367267261991286,0.06016781836855436,0.9848251028806584,0.9876864711934157
94,0.0703284676750133,0.06299610983641672,0.9809670781893004,0.9845679012345679
95,0.06314425171954642,0.06065777076768532,0.9845679012345679,0.9837962962962963
96,0.06562905564689588,0.061967379336893065,0.9832175925925926,0.9827353395061729
97,0.06385229957585105,0.056560729316018,0.9835390946502057,0.9885223765432098
98,0.06161714978362798,0.06292421021977815,0.9842142489711934,0.981642232510288
99,0.06380074194138065,0.06769146635714504,0.9843492799825629,0.9860789609053497
100,0.06547799868578161,0.05733223988026871,0.9825424382716049,0.988329475308642
101,0.056515057701540826,0.05521672511465633,0.987622170781893,0.9872042181069959
102,0.05880365021327518,0.06488890541955032,0.9862075617283951,0.9849279836862667
103,0.06220467328074783,0.054217386818318454,0.9846000514403292,0.9881365740740741
104,0.06112899932504436,0.061019804767513106,0.9838027264846205,0.9807741769547325
105,0.05808976599218423,0.054512094123741237,0.9857253086419753,0.9858217592592593
106,0.060572090248266854,0.0584775920106489,0.9850823045267489,0.9857574588477366
107,0.05963861674392297,0.05856827862269471,0.984985853909465,0.9849922840977893
108,0.05928476702866486,0.053844731875959735,0.9843428497942387,0.987107767489712
109,0.05595156642006626,0.05495210846985686,0.9863683127572016,0.9893261316872428
110,0.059340125827479016,0.058002502714962136,0.9840920783364724,0.9820601851851852
111,0.08689849352686371,0.055024506968787176,0.9756944444444444,0.9865612139917695
112,0.05457107391622332,0.050198245525298786,0.9870434670781894,0.9886831275720165
113,0.05332340669929368,0.05101742742606151,0.9872042181069959,0.9897119341563786
114,0.05542256664331435,0.05109026740446932,0.9866898148148148,0.9887795781893004
115,0.05628699985229307,0.05139029507789715,0.9858539094650206,0.9895254631101349
116,0.0531859540307718,0.05203811263995161,0.9872042181069959,0.9882073046739209
117,0.05190367167892218,0.04832581623070279,0.9887152777777778,0.9904192386831275
118,0.05184575059516317,0.052641181708332686,0.9881044238683128,0.9865612139917695
119,0.053940779983675406,0.04998352656853788,0.987107767489712,0.9877507716049383
120,0.053338339571446305,0.048990786370702484,0.9866640947973777,0.9903227880658436
121,0.05530331238199777,0.054912807034719506,0.9864004629629629,0.9849215534979424
122,0.050124391365351746,0.05042784938535082,0.988843878600823,0.9891718108467604
123,0.05530356321821119,0.04701281851349176,0.9866255144032922,0.9906121399176955
124,0.051139316924966476,0.0488181984236027,0.9889081790123457,0.9891010802469136
125,0.05129552719378729,0.06280404575736312,0.9880401234567902,0.9860789609053497
126,0.05198850381904791,0.047754612007780084,0.9880079732510288,0.9891653806584362
127,0.056833025782825154,0.048416182651747894,0.9850180041152263,0.9901298868312757
128,0.04768542375860146,0.045600408515720454,0.9898405349794238,0.9905799897119342
129,0.04699368044205102,0.04601126953330918,0.9900012860082305,0.9908371913580247
130,0.04604970652479755,0.04625481819166752,0.9902906378600823,0.990747170929065
131,0.05536027143444912,0.051461664816065705,0.9855002572016461,0.9881044238683128
132,0.05155275600728552,0.04889948143903549,0.9885545267489712,0.9895190329218106
133,0.052897700030977525,0.0508967530932814,0.9867219650205762,0.987525720164609
134,0.049045536391161104,0.04569999406635455,0.988329475308642,0.9901941872427984
135,0.0542595945701095,0.05705665722642661,0.9860146604938271,0.982445987654321
136,0.04970177955189605,0.04925995093574862,0.9885866769547325,0.9890110598179539
137,0.04912409010446734,0.04769460352735571,0.9893582818930041,0.989036779835391
138,0.04967592999247121,0.0457870971388471,0.9891010802469136,0.9902906378600823
139,0.04533841088030932,0.04462133278618011,0.9909014917695473,0.9911908436213992
140,0.04458719310101597,0.04395713827116683,0.9910300925925926,0.9912229938271605
141,0.049921448440233496,0.048737062647202865,0.9891653806584362,0.9898405349794238
142,0.04753795267684469,0.046707997750107644,0.9900334362139918,0.9910622427983539
143,0.04741091518413751,0.04458217710685828,0.9902006174311225,0.9904835390946503
144,0.05864629896794572,0.061034839362703236,0.9861496915051966,0.9809349279835391
145,0.05197214629930356,0.0452819779944518,0.9885288067315341,0.9907085905349794
146,0.04716919782215062,0.04849543561200791,0.9900334362139918,0.9895576133158962
147,0.05257910648849505,0.045609215251457544,0.9888117283950617,0.9905478395061729
148,0.04966990640885177,0.060171684284728987,0.9887152777777778,0.9810378087891473
149,0.04794681591169579,0.04711969168051893,0.9898148149619868,0.9899691358024691
150,0.04722900204590441,0.045333494190816524,0.9898726851851852,0.9903227880658436
151,0.04650321643063684,0.047427084676369476,0.9904256688714518,0.9896797839506173
152,0.04925831130977889,0.04583833468196446,0.9890046296296297,0.9904899692829744
153,0.04626807904277196,0.04590099252024551,0.9904513888888888,0.9906764403292181
154,0.045384977470868774,0.04466172538452433,0.9907085905349794,0.9911008231924394
155,0.04557088472681128,0.06344666521911943,0.9906442901234568,0.9836033950617284
156,0.05422186071566716,0.045982231186710514,0.9870498972665135,0.9903227880658436
157,0.043877385242424384,0.042748544756093146,0.9910622427983539,0.9915123456790124
158,0.046356687099967965,0.044133007204459035,0.9899048353909465,0.9911972738097234
159,0.047210587131112446,0.0477875383041891,0.9893647120813284,0.9891653806584362
160,0.04446363580938229,0.04690222389451822,0.9905156893004116,0.9881365740740741
161,0.046045886172525925,0.05257520592798299,0.9899691358024691,0.9886574075545793
162,0.04466769669047813,0.0477456109858896,0.9905478395061729,0.9879436728395061
163,0.04767114109332853,0.05177971385725977,0.9891332304526749,0.9856610082304527
164,0.0465083094658675,0.04457572401489741,0.9890689300411523,0.9906828705175423
165,0.043341023878121575,0.04207227076691242,0.9910943930041153,0.9914480452674898
166,0.04197244422027358,0.041290971239714466,0.9914480452674898,0.9917052469135802
167,0.04957801686914124,0.04321473214484046,0.9886509773662552,0.9910943930041153
168,0.045633932320715345,0.046563505187416025,0.9896797839506173,0.9893261316872428
169,0.04416614771272542,0.042030017213596976,0.9906442901234568,0.9915123456790124
170,0.04181550157260257,0.04182670786670206,0.9915123456790124,0.9912294240154848
171,0.04124492613997295,0.0409934446713868,0.9916409465020576,0.9916730967078189
172,0.04094320778455202,0.04083365255031628,0.9916730967078189,0.9916730967078189
173,0.04082039537084569,0.04070163951274544,0.9916730967078189,0.9916730967078189
174,0.04068213542386767,0.040562701802470805,0.9916730967078189,0.9916730967078189
175,0.04194758069575017,0.04046969778966082,0.9912937244270074,0.9916730967078189
176,0.040847120032388974,0.04040174037524702,0.9916087962962963,0.9916409465020576
177,0.05396593140185247,0.045275533483689456,0.9864647633744856,0.9896154835390947
178,0.044672240422647676,0.04317374895384282,0.9896797839506173,0.9902906378600823
179,0.04390795463542818,0.04152760008319354,0.9900655864197531,0.9913515946502057
180,0.04381397083294367,0.04136916363052257,0.9899048353909465,0.9913515946502057
181,0.040630877406984074,0.03983485184939494,0.9915123456790124,0.9916730967078189
182,0.04030002558358596,0.04010613094593701,0.9915444958847737,0.9917052469135802
183,0.0395731224406342,0.03923260167034136,0.9916730967078189,0.9918338477366255
184,0.03919168240908119,0.039059574313369795,0.9918338477366255,0.9918338477366255
185,0.03908017988282221,0.038924055020688984,0.9918338477366255,0.9918338477366255
186,0.04059810467531958,0.03877776630468084,0.9914544754558139,0.9918338477366255
187,0.040601969282660216,0.059594076255206095,0.9911972738097234,0.9875964507644559
188,0.07853657745760041,0.042189467728996476,0.9802340536451144,0.9909336419753086
189,0.04093844600504747,0.03942346340620223,0.9911586934156379,0.9916087962962963
190,0.03927063299036382,0.038888961686120355,0.9917052469135802,0.9917695473251029
191,0.039099760746407045,0.0401112950606264,0.9917373971193416,0.9913901750442913
192,0.04373762866965047,0.03900985246133289,0.9900334362139918,0.9917373971193416
193,0.04545199601822859,0.04457983339910583,0.9891332304526749,0.9903549382716049
194,0.03963731104554034,0.038544417889750424,0.9915444958847737,0.9917695473251029
195,0.04125009743696071,0.04060365786438678,0.9906442901234568,0.9904513888888888
196,0.04295182267372562,0.04176466434872077,0.9900334362139918,0.9905864199002584
197,0.04435661952911949,0.03986639285138176,0.9896862141389415,0.9914480452674898
198,0.038707149067487366,0.038913063158821544,0.991576646090535,0.9913515946502057
199,0.04203373292622007,0.040430833073907796,0.9903227880658436,0.9906121399176955
200,0.038375843653585685,0.03768849871293814,0.9916730967078189,0.9918659979423868
201,0.038015949066513725,0.03828297072921884,0.9917052469135802,0.9917373971193416
202,0.03752463127758523,0.03702415572383552,0.9918981481481481,0.9919624485596708
203,0.037597176509644885,0.03724317955918641,0.9917695473251029,0.9918016975308642
204,0.03937541218397855,0.054438172860661285,0.9914544754558139,0.9801633230452675
205,0.04622963673737927,0.04430776842728012,0.9879758230452675,0.9881044238683128
206,0.03917105193920587,0.03728574266802872,0.9910300925925926,0.9918338477366255
207,0.03809687025162847,0.03671605158942165,0.9914480452674898,0.9919624485596708
208,0.03799582881385407,0.03642038640723307,0.9915830762788592,0.9919624485596708
209,0.03643768127823686,0.03633154348619742,0.9919624485596708,0.9919624485596708
210,0.0367466288641739,0.03704971827733342,0.9919302983539094,0.9918659979423868
211,0.03646632538219231,0.035973452077603635,0.9919302983539094,0.9919624485596708
212,0.035956717686490024,0.03574906930005477,0.9919624485596708,0.9919624485596708
213,0.04906995857034814,0.038569191122933486,0.9868184156378601,0.990869341563786
214,0.04042600431774624,0.038829162557812505,0.9900655864197531,0.9909336419753086
215,0.041316786851856566,0.037881939162197426,0.9902263374485597,0.9912551440329218
216,0.03796902515086127,0.03619881678533591,0.9913258746327687,0.9919624485596708
217,0.04051025501555867,0.03814499379315801,0.9898726851851852,0.9911586934156379
218,0.038490119809859696,0.03782998190219265,0.9910943930041153,0.9906442901234568
219,0.03659294063317371,0.035426572185592274,0.9917052469135802,0.9920588991769548
220,0.03683870275593037,0.04019043889517585,0.9916409465020576,0.9910300925925926
221,0.03569525392120512,0.03516471375416152,0.9917373971193416,0.9918338477366255
222,0.04050235583834013,0.03682744121485593,0.9901298868312757,0.9909014917695473
223,0.0385804928498105,0.034897493953536814,0.9906121399176955,0.9920588991769548
224,0.03535960760320165,0.0356616899179517,0.9918981481481481,0.9917373971193416
225,0.044272588640681385,0.03586896064062699,0.9884902263374485,0.9918338477366255
226,0.035479876640110965,0.034281348782771656,0.9918981481481481,0.9921553497942387
227,0.03420430086093185,0.033997508618643375,0.9921231995884774,0.9921553497942387
228,0.033941361420776375,0.03505891143946061,0.9921231995884774,0.9917438273076657
229,0.035028329897104714,0.033604579619342774,0.9917438273076657,0.9921553497942387
230,0.033675036655639305,0.034866842420181496,0.9921553497942387,0.991775977513427
231,0.03347519019507485,0.03357077034864835,0.9921553497942387,0.9921553497942387
232,0.03344205918878992,0.033390270166650964,0.9921231995884774,0.9919945987654321
233,0.043425623775908244,0.20043041078381454,0.9903549382716049,0.937127057662226
234,0.05252991517892667,0.035536425167104466,0.9860146604938271,0.9917052469135802
235,0.03498345426736024,0.03639635344806277,0.9918016975308642,0.991383744855967
236,0.03400077515208917,0.03323519930872039,0.9920267489711934,0.9921875
237,0.0330990809964499,0.03298992465093057,0.9921231995884774,0.9921875
238,0.032808665853997866,0.03262113729671962,0.9921875,0.9921875
239,0.03274973785244082,0.03248719208003807,0.9921875,0.9921875
240,0.037312735345429233,0.048590781134572415,0.9905478395061729,0.9843428497942387
241,0.038313207427354015,0.03308508497252754,0.990258487654321,0.9921231995884774
242,0.032817234097378245,0.032429915551985364,0.9921553497942387,0.9921553497942387
243,0.038827046316975554,0.035689274987412825,0.9899691358024691,0.991383744855967
244,0.041696480500278035,0.036203794836722036,0.988940329218107,0.9911908436213992
245,0.03460776926029795,0.03287745670917532,0.9916730967078189,0.9920910493827161
246,0.03274925152240359,0.03238979749258899,0.9920910493827161,0.9921875
247,0.03242862690048515,0.03318296544974356,0.9920910493827161,0.9918724281307111
248,0.03190407378468739,0.03150831050634262,0.9922518004115226,0.9923482510288066
249,0.031435178248824955,0.031235666822933366,0.9923161008230452,0.9923482510288066
250,0.03148702352112274,0.031189323912677452,0.9922839506172839,0.9922839506172839
251,0.0386478036695731,0.03891363081142858,0.9896219137274189,0.9902263374485597
252,0.03489839962449829,0.033300844619027624,0.9910943930041153,0.9918981481481481
253,0.03578005995555424,0.032926861884708634,0.9903870884773662,0.9916409465020576
254,0.03420024849436104,0.03497894231130373,0.9911265432098766,0.991383744855967
255,0.03221852292686149,0.031523074161399295,0.9919302983539094,0.9924447016460906
256,0.0361282734483971,0.0366956254835298,0.9906121399176955,0.9895833333333334
257,0.03200355576688554,0.030901905348516785,0.9919302983539094,0.9922518004115226
258,0.03072355988142253,0.03012652149895367,0.9923161008230452,0.9925090020576132
259,0.03009689526839389,0.029839477689607152,0.9924768518518519,0.9925733024691358
260,0.03343999002860867,0.03196511876964827,0.9917181070449421,0.9922518004115226
261,0.0375077586061486,0.032944577751842175,0.9896797839506173,0.991383744855967
262,0.03195846426959912,0.03048291688194736,0.9918659979423868,0.9922518004115226
263,0.030257917375307638,0.029827549082031588,0.9923161008230452,0.9924768518518519
264,0.030709292641898363,0.028963734472454084,0.9921296297768016,0.9926376028806584
265,0.029187638567446314,0.02907317358839475,0.9924125514403292,0.9926376028806584
266,0.02905955544860704,0.028994854508013822,0.9926376028806584,0.9925733024691358
267,0.028789085836184246,0.028572455152041383,0.9926376028806584,0.9926376028806584
268,0.028671815370519955,0.028306614663145303,0.9926376028806584,0.9926376028806584
269,0.02839183419130344,0.02832228205369885,0.9926376028806584,0.9926054526748971
270,0.04200717791437781,0.030310505326576684,0.9900977366255144,0.9920910493827161
271,0.029992280147563468,0.029708985260346668,0.9921875,0.9924125514403292
272,0.03335268761188467,0.03348081483057252,0.9912229938271605,0.9901941872427984
273,0.031483114790937905,0.02849831134933641,0.991576646090535,0.9926054526748971
274,0.029722078751251407,0.03225574969340867,0.9922196502057613,0.9909014917695473
275,0.03117706409919961,0.028437936835665516,0.9918016975308642,0.9923482510288066
276,0.02887243914529068,0.050554780598055314,0.9920910493827161,0.9820923353909465
277,0.030805291125067958,0.02766949758546833,0.9916087962962963,0.9925733024691358
278,0.034642243625619164,0.02800873110124481,0.9897826647562254,0.9926376028806584
279,0.02830546632899669,0.027592153803909145,0.9923804012345679,0.9928626543209876
280,0.027926503324214324,0.026440701003803455,0.9924832820401761,0.9929591049382716
281,0.026233263627085605,0.026100341677129147,0.992991255144033,0.992991255144033
282,0.027016180317366013,0.025926427426077273,0.9926440330689826,0.9930234053497943
283,0.025836449503561353,0.025669166803888886,0.9930234053497943,0.992991255144033
284,0.02579188380398071,0.026448355107127456,0.992991255144033,0.9927083334805052
285,0.03627915243204269,0.02966954496760044,0.9899112655792708,0.9922196502057613
286,0.030521533813197242,0.027145663344343443,0.9914801954732511,0.9925411522633745
287,0.026621702710672476,0.029548992195891008,0.9925733024691358,0.9904513888888888
288,0.03150495754386233,0.02604914892756154,0.9904513888888888,0.9928305041152263
289,0.02572475987536365,0.024813065573634434,0.9928305041152263,0.9932484567901234
290,0.02766248675656348,0.028212847687311686,0.9924447016460906,0.9917373971193416
291,0.02601152379161567,0.025624084478980045,0.9928305041152263,0.9929591049382716
292,0.026546416582861616,0.02494266104823124,0.9925411522633745,0.9928948045267489
293,0.02527130969106354,0.024231351417615826,0.9929591049382716,0.9932163065843621
294,0.026690400410596848,0.030950490797298804,0.9922839506172839,0.991576646090535
295,0.027851039271633075,0.024922750664131386,0.9921231995884774,0.9931198559670782
296,0.027703130517131937,0.026774495313089692,0.9921553497942387,0.9924254115716911
297,0.02473610681155888,0.024480585575126754,0.9931520061728395,0.9931520061728395
298,0.02409337599830771,0.023586849101393678,0.9932163065843621,0.9932806069958847
299,0.02346627704354593,0.02334502329494145,0.9932806069958847,0.9932806069958847
